Date,Price,Open,High,Low,Change(%)
"Aug 19, 2021",8.8921,8.8777,8.9206,8.8762,0.21%
"Aug 18, 2021",8.8735,8.8975,8.8976,8.8362,-0.24%
"Aug 17, 2021",8.8946,8.9081,8.9235,8.8615,-0.15%
"Aug 16, 2021",8.9079,8.8921,8.923,8.8801,0.25%
"Aug 13, 2021",8.8859,8.8126,8.9004,8.8126,0.86%
"Aug 12, 2021",8.8097,8.85,8.8606,8.7873,-0.36%
"Aug 11, 2021",8.8417,8.9222,8.9275,8.83,-0.87%
"Aug 10, 2021",8.9193,8.9246,8.9313,8.9184,-0.03%
"Aug 09, 2021",8.9217,8.9169,8.9261,8.9035,0.03%
"Aug 06, 2021",8.919,8.8662,8.9224,8.8662,0.63%
"Aug 05, 2021",8.8633,8.8315,8.8715,8.8147,0.40%
"Aug 04, 2021",8.8282,8.8064,8.8396,8.8028,0.27%
"Aug 03, 2021",8.8042,8.7865,8.8106,8.7774,0.24%
"Aug 02, 2021",8.7831,8.7724,8.7922,8.7697,0.16%
"Jul 30, 2021",8.769,8.7601,8.7804,8.7535,0.12%
"Jul 29, 2021",8.7586,8.7549,8.7802,8.7455,0.06%
"Jul 28, 2021",8.7533,8.7826,8.7842,8.7481,-0.27%
"Jul 27, 2021",8.777,8.7736,8.7959,8.7521,0.06%
"Jul 26, 2021",8.7717,8.7821,8.7948,8.771,-0.11%
"Jul 23, 2021",8.7817,8.7688,8.7899,8.7635,0.18%
"Jul 22, 2021",8.7659,8.7511,8.7741,8.7468,0.17%
"Jul 21, 2021",8.7514,8.7557,8.769,8.741,-0.02%
"Jul 20, 2021",8.7528,8.761,8.7637,8.7357,-0.06%
"Jul 19, 2021",8.7581,8.7397,8.7744,8.737,0.20%
"Jul 16, 2021",8.741,8.7157,8.7477,8.7104,0.32%
"Jul 15, 2021",8.7128,8.6975,8.7197,8.6882,0.21%
"Jul 14, 2021",8.6946,8.7016,8.7159,8.6881,-0.06%
"Jul 13, 2021",8.6999,8.7142,8.7155,8.6733,-0.11%
"Jul 12, 2021",8.7099,8.6701,8.7181,8.6668,0.49%
"Jul 09, 2021",8.6673,8.6753,8.7268,8.6648,-0.05%
"Jul 08, 2021",8.6719,8.6139,8.6766,8.6139,0.70%
"Jul 07, 2021",8.6117,8.5984,8.6266,8.5972,0.16%
"Jul 06, 2021",8.5982,8.5641,8.6093,8.5524,0.45%
