Date,Price,Open,High,Low,Change(%)
"Nov 25, 2021",5.2268,5.2187,5.2363,5.2,0.16%
"Nov 24, 2021",5.2182,5.18,5.2274,5.1769,0.75%
"Nov 23, 2021",5.1793,5.1712,5.1915,5.1649,0.21%
"Nov 22, 2021",5.1686,5.1368,5.1758,5.1322,0.72%
"Nov 19, 2021",5.1315,5.1017,5.1448,5.1006,0.63%
"Nov 18, 2021",5.0993,5.1145,5.1224,5.0984,-0.32%
"Nov 17, 2021",5.1157,5.1245,5.1434,5.1142,-0.12%
"Nov 16, 2021",5.1221,5.1259,5.1413,5.1123,-0.06%
"Nov 15, 2021",5.1253,5.1335,5.1367,5.1153,-0.24%
"Nov 12, 2021",5.1374,5.1427,5.1473,5.1163,-0.05%
"Nov 11, 2021",5.1398,5.1386,5.1535,5.1227,0.12%
"Nov 10, 2021",5.1334,5.1276,5.1402,5.1157,0.16%
"Nov 09, 2021",5.1251,5.1512,5.1528,5.1187,-0.44%
"Nov 08, 2021",5.1476,5.1837,5.1915,5.1466,-0.77%
"Nov 05, 2021",5.1877,5.2146,5.22,5.179,-0.45%
"Nov 04, 2021",5.211,5.1978,5.2346,5.1915,0.26%
"Nov 03, 2021",5.1974,5.1976,5.225,5.1915,0.02%
"Nov 02, 2021",5.1965,5.2042,5.2104,5.1919,-0.12%
"Nov 01, 2021",5.203,5.2,5.2289,5.1954,0.13%
"Oct 29, 2021",5.1963,5.1957,5.213,5.1831,0.08%
"Oct 28, 2021",5.1924,5.2083,5.2161,5.1901,-0.27%
"Oct 27, 2021",5.2065,5.2037,5.2247,5.1935,0.12%
"Oct 26, 2021",5.2005,5.1764,5.2093,5.1638,0.48%
"Oct 25, 2021",5.1754,5.2185,5.2185,5.1755,-0.57%
"Oct 22, 2021",5.2051,5.2266,5.2295,5.2051,-0.29%
"Oct 21, 2021",5.2205,5.2186,5.2301,5.2133,0.08%
"Oct 20, 2021",5.2163,5.222,5.2393,5.213,-0.04%
"Oct 19, 2021",5.2185,5.2077,5.233,5.1883,0.23%
"Oct 18, 2021",5.2063,5.1929,5.2113,5.1898,0.16%
"Oct 15, 2021",5.1978,5.1498,5.2007,5.1476,0.98%
"Oct 14, 2021",5.1475,5.1648,5.1773,5.1475,-0.28%
"Oct 13, 2021",5.1617,5.1698,5.1786,5.1445,-0.12%
"Oct 12, 2021",5.1679,5.2227,5.2258,5.1585,-0.98%
"Oct 11, 2021",5.2192,5.2547,5.2641,5.2088,-0.67%
"Oct 08, 2021",5.2545,5.24,5.2687,5.2339,0.30%
"Oct 07, 2021",5.2388,5.2462,5.2531,5.2259,-0.09%
"Oct 06, 2021",5.2434,5.247,5.2725,5.24,-0.03%
"Oct 05, 2021",5.245,5.2384,5.2531,5.2322,0.18%
"Oct 04, 2021",5.2357,5.2151,5.2462,5.2136,0.54%
"Oct 01, 2021",5.2077,5.2244,5.2431,5.2105,-0.27%
"Sep 30, 2021",5.2217,5.2464,5.2526,5.2109,-0.46%
